"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Long Beach","United States",2020,2020-07-17,"M",1,"Nick Lucena",1979-09-22,40.8186174,73,"United States","Phil Dalhausser",1980-01-26,40.4736482,81,"United States","1","Ed Ratledge",1976-12-16,43.5838467,80,"United States","Skylar del Sol",1990-10-10,29.7686516,,"United States","8, Q8","21-9, 21-12","0:40","Winner's Bracket","Round 1",21,9,4,0.238,3,1,0,12,19,13,1,0.632,3,2,4,6,17,6,4,0.118,0,2,3,4,20,7,4,0.15,0,2,0,7
"AVP","Long Beach","United States",2020,2020-07-17,"M",2,"Casey Patterson",1980-04-20,40.2409309,78,"United States","Theo Brunner",1985-03-17,35.3347023,79,"United States","4","Jeremy Casebeer",1989-01-03,31.5345654,77,"United States","John Hyden",1972-10-07,47.7754962,77,"United States","5","21-13, 21-18","0:45","Winner's Bracket","Round 1",30,18,3,0.5,0,2,0,11,11,10,0,0.909,0,0,4,2,36,19,6,0.361,0,3,0,3,17,7,3,0.235,0,2,0,10
"AVP","Long Beach","United States",2020,2020-07-17,"M",3,"Trevor Crabb",1989-09-15,30.8364134,76,"United States","Tri Bourne",1989-06-20,31.0746064,77,"United States","6","Chaim Schalk",1986-04-23,34.2340862,77,"Canada","Chase Budinger",1988-05-22,32.1533196,79,"United States","3","21-15, 21-14","0:50","Winner's Bracket","Round 1",11,7,1,0.545,1,0,3,4,21,17,2,0.714,2,4,4,4,29,14,7,0.241,0,0,0,4,12,6,3,0.25,1,4,2,0
"AVP","Long Beach","United States",2020,2020-07-17,"M",4,"Jake Gibb",1976-02-06,44.4435318,79,"United States","Taylor Crabb",1992-01-26,28.4736482,72,"United States","2","Billy Allen",1981-10-15,38.7542779,74,"United States","Stafford Slick",1985-01-04,35.5318275,80,"United States","7, Q3","21-14, 21-16","0:45","Winner's Bracket","Round 1",24,12,1,0.458,1,3,6,0,22,18,1,0.773,2,4,1,12,24,8,5,0.125,0,0,0,9,25,15,4,0.44,0,2,0,6
"AVP","Long Beach","United States",2020,2020-07-17,"M",5,"Nick Lucena",1979-09-22,40.8186174,73,"United States","Phil Dalhausser",1980-01-26,40.4736482,81,"United States","1","Casey Patterson",1980-04-20,40.2409309,78,"United States","Theo Brunner",1985-03-17,35.3347023,79,"United States","4","21-12, 21-14","0:38","Winner's Bracket","Round 2",24,8,4,0.167,1,0,0,9,13,11,2,0.692,3,3,3,2,26,7,9,-0.077,0,1,0,7,18,10,3,0.389,0,3,3,2
"AVP","Long Beach","United States",2020,2020-07-17,"M",6,"Jake Gibb",1976-02-06,44.4435318,79,"United States","Taylor Crabb",1992-01-26,28.4736482,72,"United States","2","Trevor Crabb",1989-09-15,30.8364134,76,"United States","Tri Bourne",1989-06-20,31.0746064,77,"United States","6","21-19, 21-18","0:59","Winner's Bracket","Round 2",26,10,5,0.192,1,3,3,5,29,15,0,0.517,1,2,0,17,39,13,7,0.154,0,0,0,10,27,15,3,0.444,1,8,2,10
"AVP","Long Beach","United States",2020,2020-07-17,"M",7,"Jeremy Casebeer",1989-01-03,31.5345654,77,"United States","John Hyden",1972-10-07,47.7754962,77,"United States","5","Ed Ratledge",1976-12-16,43.5838467,80,"United States","Skylar del Sol",1990-10-10,29.7686516,,"United States","8, Q8","17-21, 21-12, 15-12","1:03","Contender's Bracket","Round 1",31,17,4,0.419,2,2,3,1,29,17,2,0.517,1,3,1,16,31,13,3,0.323,2,3,1,2,31,15,7,0.258,2,2,0,10
"AVP","Long Beach","United States",2020,2020-07-17,"M",8,"Chaim Schalk",1986-04-23,34.2340862,77,"Canada","Chase Budinger",1988-05-22,32.1533196,79,"United States","3","Billy Allen",1981-10-15,38.7542779,74,"United States","Stafford Slick",1985-01-04,35.5318275,80,"United States","7, Q3","25-23, 21-10","0:42","Contender's Bracket","Round 1",28,14,3,0.393,3,1,0,11,17,11,2,0.529,2,2,4,2,30,14,5,0.3,0,1,0,12,20,12,5,0.35,1,4,3,0
"AVP","Long Beach","United States",2020,2020-07-17,"M",9,"Trevor Crabb",1989-09-15,30.8364134,76,"United States","Tri Bourne",1989-06-20,31.0746064,77,"United States","6","Jeremy Casebeer",1989-01-03,31.5345654,77,"United States","John Hyden",1972-10-07,47.7754962,77,"United States","5","21-15, 22-20","0:44","Contender's Bracket","Round 2",18,10,1,0.5,0,1,5,4,25,17,5,0.48,1,1,0,7,32,19,5,0.438,0,6,5,0,15,8,2,0.4,0,1,0,10
"AVP","Long Beach","United States",2020,2020-07-17,"M",10,"Chaim Schalk",1986-04-23,34.2340862,77,"Canada","Chase Budinger",1988-05-22,32.1533196,79,"United States","3","Casey Patterson",1980-04-20,40.2409309,78,"United States","Theo Brunner",1985-03-17,35.3347023,79,"United States","4","21-19, 22-20","0:45","Contender's Bracket","Round 2",31,18,5,0.419,0,2,0,10,24,13,4,0.375,0,1,3,2,33,15,9,0.182,1,0,0,11,17,11,1,0.588,0,1,3,0
"AVP","Long Beach","United States",2020,2020-07-17,"M",11,"Nick Lucena",1979-09-22,40.8186174,73,"United States","Phil Dalhausser",1980-01-26,40.4736482,81,"United States","1","Trevor Crabb",1989-09-15,30.8364134,76,"United States","Tri Bourne",1989-06-20,31.0746064,77,"United States","6","21-13, 21-16","0:50","Semifinals",,27,14,4,0.37,0,0,0,8,15,8,1,0.467,3,3,7,5,29,11,8,0.103,0,1,2,6,21,11,6,0.238,0,3,1,4
"AVP","Long Beach","United States",2020,2020-07-17,"M",12,"Jake Gibb",1976-02-06,44.4435318,79,"United States","Taylor Crabb",1992-01-26,28.4736482,72,"United States","2","Chaim Schalk",1986-04-23,34.2340862,77,"Canada","Chase Budinger",1988-05-22,32.1533196,79,"United States","3","19-21, 21-15, 15-13","1:02","Semifinals",,43,18,2,0.372,2,4,7,3,33,17,6,0.333,1,0,0,25,46,19,5,0.304,0,3,0,18,38,15,5,0.263,4,4,3,6
"AVP","Long Beach","United States",2020,2020-07-17,"M",13,"Nick Lucena",1979-09-22,40.8186174,73,"United States","Phil Dalhausser",1980-01-26,40.4736482,81,"United States","1","Jake Gibb",1976-02-06,44.4435318,79,"United States","Taylor Crabb",1992-01-26,28.4736482,72,"United States","2","21-19, 13-21, 15-13","1:03","Finals",,38,16,9,0.184,0,2,1,9,18,10,3,0.389,3,3,4,3,26,16,4,0.462,3,6,4,5,33,17,6,0.333,0,4,0,10
"AVP","Long Beach","United States",2020,2020-07-17,"W",1,"Delaney Knudsen",1995-08-16,24.9199179,70,"United States","Katie Spieler",1994-10-27,25.7221081,65,"United States","Q9","Kathryn Hogan",1994-03-19,26.329911,,"United States","Molly Turner",1996-06-23,24.0657084,,"United States","Q8","21-13, 21-15","0:43","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",2,"Mackenzie Ponnet",1993-05-16,27.1704312,,"United States","Sheila Shaw",1983-12-21,36.5722108,73,"United States","Q5","Brittany Tiegs",1991-09-30,28.7967146,69,"United States","Carly Wopat",1992-10-13,27.7590691,,"United States","Q12","21-18, 21-18","0:49","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",3,"Allie Wheeler",1995-09-09,24.8542094,71,"United States","Corinne Quiggle",1997-05-11,23.1841205,70,"United States","Q6","Karolina Marciniak",1988-03-18,32.3312799,71,"Poland","Lane Carico",1990-04-25,30.2286105,70,"United States","Q11","21-18, 21-14","0:40","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",4,"Crissy Jones",1996-10-30,23.7125257,74,"United States","Traci Callahan",1987-02-20,33.4045175,72,"United States","8, Q7","Kendra VanZwieten",1985-02-08,35.4360027,66,"United States","Kim DiCello",1984-09-30,35.7946612,72,"United States","Q10","21-16, 21-11","0:41","Qualifier Bracket","Round 1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",5,"Jace Pardon",1993-06-09,27.1047228,70,"United States","Karissa Cook",1991-04-08,29.2758385,71,"United States","7, Q1","Delaney Knudsen",1995-08-16,24.9199179,70,"United States","Katie Spieler",1994-10-27,25.7221081,65,"United States","Q9","21-14, 21-13","0:38","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",6,"Mackenzie Ponnet",1993-05-16,27.1704312,,"United States","Sheila Shaw",1983-12-21,36.5722108,73,"United States","Q5","Kimberly Hildreth",1991-01-21,29.486653,,"United States","Sarah Schermerhorn",1988-11-23,31.6468172,,"United States","Q4","21-17, 10-21, 15-11","0:55","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",7,"Kelly Reeves",1992-04-08,28.2737851,72,"United States","Terese Cannon",1995-10-01,24.7939767,75,"United States","Q3","Allie Wheeler",1995-09-09,24.8542094,71,"United States","Corinne Quiggle",1997-05-11,23.1841205,70,"United States","Q6","21-15, 21-18","0:41","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",8,"Crissy Jones",1996-10-30,23.7125257,74,"United States","Traci Callahan",1987-02-20,33.4045175,72,"United States","8, Q7","Amanda Dowdy",1990-05-05,30.201232,74,"United States","Susannah Muno",1996-05-13,24.1779603,70,"United States","Q2","19-21, 21-15, 15-8","1:00","Qualifier Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",9,"Jace Pardon",1993-06-09,27.1047228,70,"United States","Karissa Cook",1991-04-08,29.2758385,71,"United States","7, Q1","Mackenzie Ponnet",1993-05-16,27.1704312,,"United States","Sheila Shaw",1983-12-21,36.5722108,73,"United States","Q5","21-15, 16-21, 17-15","0:56","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",10,"Crissy Jones",1996-10-30,23.7125257,74,"United States","Traci Callahan",1987-02-20,33.4045175,72,"United States","8, Q7","Kelly Reeves",1992-04-08,28.2737851,72,"United States","Terese Cannon",1995-10-01,24.7939767,75,"United States","Q3","18-21, 22-20, 15-9","1:02","Qualifier Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Long Beach","United States",2020,2020-07-17,"W",1,"Alix Klineman",1989-12-30,30.5462012,77,"United States","April Ross",1982-06-20,38.0752909,73,"United States","1","Crissy Jones",1996-10-30,23.7125257,74,"United States","Traci Callahan",1987-02-20,33.4045175,72,"United States","8, Q7","21-18, 21-13","0:41","Winner's Bracket","Round 1",17,12,3,0.529,0,0,7,4,28,16,4,0.429,2,3,0,18,12,5,2,0.25,0,1,2,2,43,16,8,0.186,1,2,0,7
"AVP","Long Beach","United States",2020,2020-07-17,"W",2,"Brandie Wilkerson",1992-07-01,28.0438056,70,"Canada","Sara Hughes",1995-02-14,25.4209446,70,"United States","4","Emily Day",1987-08-09,32.9390828,73,"United States","Lauren Fendrick",1982-03-20,38.3271732,75,"United States","5","21-16, 21-12","0:42","Winner's Bracket","Round 1",24,13,8,0.208,3,5,2,7,20,15,0,0.75,1,1,0,12,17,8,1,0.412,1,2,0,4,21,6,5,0.048,0,3,1,1
"AVP","Long Beach","United States",2020,2020-07-17,"W",3,"Kelly Claes",1995-09-18,24.8295688,74,"United States","Sarah Sponcil",1996-08-16,23.9178645,70,"United States","3","Emily Stockman",1988-06-06,32.1122519,72,"United States","Kelley Kolinske",1992-05-03,28.2053388,74,"United States","6","17-21, 21-15, 15-9","1:04","Winner's Bracket","Round 1",41,18,4,0.341,2,4,1,4,41,18,6,0.293,3,1,1,33,45,17,5,0.267,2,3,0,17,38,14,6,0.211,0,0,1,10
"AVP","Long Beach","United States",2020,2020-07-17,"W",4,"Melissa Humana-Paredes",1992-10-10,27.7672827,69,"Canada","Sarah Pavan",1986-08-16,33.9192334,77,"Canada","2","Jace Pardon",1993-06-09,27.1047228,70,"United States","Karissa Cook",1991-04-08,29.2758385,71,"United States","7, Q1","21-19, 14-21, 15-12","0:55","Winner's Bracket","Round 1",47,18,6,0.255,1,2,0,23,27,15,1,0.519,3,1,2,7,46,25,2,0.5,0,2,0,19,32,15,5,0.313,1,4,1,14
"AVP","Long Beach","United States",2020,2020-07-17,"W",5,"Alix Klineman",1989-12-30,30.5462012,77,"United States","April Ross",1982-06-20,38.0752909,73,"United States","1","Brandie Wilkerson",1992-07-01,28.0438056,70,"Canada","Sara Hughes",1995-02-14,25.4209446,70,"United States","4","21-19, 21-17","0:44","Winner's Bracket","Round 2",21,17,4,0.619,0,4,2,3,27,11,5,0.222,0,4,0,8,22,11,6,0.227,1,4,4,2,18,7,3,0.222,0,1,0,6
"AVP","Long Beach","United States",2020,2020-07-17,"W",6,"Kelly Claes",1995-09-18,24.8295688,74,"United States","Sarah Sponcil",1996-08-16,23.9178645,70,"United States","3","Melissa Humana-Paredes",1992-10-10,27.7672827,69,"Canada","Sarah Pavan",1986-08-16,33.9192334,77,"Canada","2","21-18, 21-17","0:44","Winner's Bracket","Round 2",28,22,4,0.643,1,2,2,5,18,8,1,0.389,0,2,0,11,27,16,3,0.481,1,2,0,12,22,9,1,0.364,0,5,3,0
"AVP","Long Beach","United States",2020,2020-07-17,"W",7,"Crissy Jones",1996-10-30,23.7125257,74,"United States","Traci Callahan",1987-02-20,33.4045175,72,"United States","8, Q7","Emily Day",1987-08-09,32.9390828,73,"United States","Lauren Fendrick",1982-03-20,38.3271732,75,"United States","5","21-18, 21-16","0:46","Contender's Bracket","Round 1",26,16,2,0.538,1,0,3,6,25,11,2,0.36,2,2,0,15,35,18,2,0.457,2,3,0,14,22,7,6,0.045,1,1,2,5
"AVP","Long Beach","United States",2020,2020-07-17,"W",8,"Emily Stockman",1988-06-06,32.1122519,72,"United States","Kelley Kolinske",1992-05-03,28.2053388,74,"United States","6","Jace Pardon",1993-06-09,27.1047228,70,"United States","Karissa Cook",1991-04-08,29.2758385,71,"United States","7, Q1","21-11, 21-19","0:40","Contender's Bracket","Round 1",41,22,3,0.463,2,2,0,19,16,8,1,0.438,1,2,2,6,36,15,3,0.333,0,1,0,8,21,5,5,0,3,1,0,12
"AVP","Long Beach","United States",2020,2020-07-17,"W",9,"Melissa Humana-Paredes",1992-10-10,27.7672827,69,"Canada","Sarah Pavan",1986-08-16,33.9192334,77,"Canada","2","Crissy Jones",1996-10-30,23.7125257,74,"United States","Traci Callahan",1987-02-20,33.4045175,72,"United States","8, Q7","21-19, 21-12","0:41","Contender's Bracket","Round 2",28,16,1,0.536,2,1,0,17,18,10,3,0.389,4,0,2,2,17,5,4,0.059,0,1,1,5,31,18,4,0.452,3,1,0,9
"AVP","Long Beach","United States",2020,2020-07-17,"W",10,"Brandie Wilkerson",1992-07-01,28.0438056,70,"Canada","Sara Hughes",1995-02-14,25.4209446,70,"United States","4","Emily Stockman",1988-06-06,32.1122519,72,"United States","Kelley Kolinske",1992-05-03,28.2053388,74,"United States","6","21-15, 21-13","0:43","Contender's Bracket","Round 2",19,9,3,0.316,4,1,6,2,22,12,1,0.5,1,1,0,13,32,11,9,0.063,1,2,0,10,16,8,3,0.313,1,2,4,5
"AVP","Long Beach","United States",2020,2020-07-17,"W",11,"Alix Klineman",1989-12-30,30.5462012,77,"United States","April Ross",1982-06-20,38.0752909,73,"United States","1","Melissa Humana-Paredes",1992-10-10,27.7672827,69,"Canada","Sarah Pavan",1986-08-16,33.9192334,77,"Canada","2","14-21, 21-15, 15-12","1:12","Semifinals",,31,16,6,0.323,0,7,3,5,33,22,4,0.545,3,2,0,14,28,16,5,0.393,1,5,1,15,36,20,2,0.5,1,5,5,0
"AVP","Long Beach","United States",2020,2020-07-17,"W",12,"Brandie Wilkerson",1992-07-01,28.0438056,70,"Canada","Sara Hughes",1995-02-14,25.4209446,70,"United States","4","Kelly Claes",1995-09-18,24.8295688,74,"United States","Sarah Sponcil",1996-08-16,23.9178645,70,"United States","3","21-18, 21-15","0:39","Semifinals",,31,17,2,0.484,4,4,2,6,18,6,3,0.167,0,1,0,15,38,17,8,0.237,0,4,2,5,12,4,0,0.333,0,3,0,11
"AVP","Long Beach","United States",2020,2020-07-17,"W",13,"Alix Klineman",1989-12-30,30.5462012,77,"United States","April Ross",1982-06-20,38.0752909,73,"United States","1","Brandie Wilkerson",1992-07-01,28.0438056,70,"Canada","Sara Hughes",1995-02-14,25.4209446,70,"United States","4","24-22, 21-19","1:03","Finals",,25,15,5,0.4,1,3,1,2,19,13,2,0.579,5,3,0,10,24,14,3,0.458,5,4,0,1,18,8,3,0.278,1,0,0,7
